Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region Manager
6961,CA-2017-167255,9/27/2017,RH-19510,Home Office,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,12.96,2,0,6.2208,Anna Andreadi
6962,CA-2019-162096,11/10/2019,TB-21190,Home Office,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,7.8,3,0,2.106,Anna Andreadi
6963,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,10.2,5,0,4.794,Cassandra Brandow
6964,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,22.32,3,0,5.58,Cassandra Brandow
6965,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,24.1,5,0,11.086,Cassandra Brandow
6966,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,75.98,2,0,18.2352,Cassandra Brandow
6967,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,6.46,2,0,3.1654,Cassandra Brandow
6968,CA-2018-157161,7/16/2018,JD-15895,Corporate,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,60.12,9,0,28.8576,Cassandra Brandow
6969,CA-2017-110765,10/16/2017,MP-17965,Corporate,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,824.97,3,0,214.4922,Chuck Magee
6970,CA-2018-163937,1/10/2018,JB-16000,Consumer,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,24.85,5,0,7.7035,Anna Andreadi
6971,CA-2019-153822,9/19/2019,AB-10105,Consumer,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,12.624,2,0.2,-2.5248,Anna Andreadi
6972,CA-2019-153822,9/19/2019,AB-10105,Consumer,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,4.4792,Anna Andreadi
6973,CA-2019-153822,9/19/2019,AB-10105,Consumer,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,471.92,2,0.2,29.495,Anna Andreadi
6974,CA-2019-153822,9/19/2019,AB-10105,Consumer,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,18.18,4,0.7,-13.938,Anna Andreadi
6975,CA-2019-146185,9/15/2019,CC-12145,Consumer,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,31.744,2,0.2,8.3328,Kelly Williams
6976,CA-2017-112144,6/28/2017,CY-12745,Corporate,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,5.904,2,0.2,1.9926,Anna Andreadi
6977,CA-2017-112144,6/28/2017,CY-12745,Corporate,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,621.76,4,0.2,46.632,Anna Andreadi
6978,US-2018-119298,11/25/2018,EP-13915,Consumer,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,59.98,2,0,17.994,Cassandra Brandow
6979,CA-2019-155159,11/25/2019,DL-13315,Consumer,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,48.87,9,0,23.9463,Cassandra Brandow
6980,CA-2019-149076,1/14/2019,SO-20335,Consumer,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,154.9,5,0,69.705,Anna Andreadi
6981,CA-2016-146990,11/7/2016,BP-11095,Corporate,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,5.92,4,0,2.8416,Chuck Magee
6982,CA-2016-146990,11/7/2016,BP-11095,Corporate,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,30.18,3,0,13.8828,Chuck Magee
6983,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,24.1,5,0,11.086,Kelly Williams
6984,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,8.78,1,0,2.2828,Kelly Williams
6985,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,376.74,4,0.1,71.162,Kelly Williams
6986,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,29.52,4,0,14.4648,Kelly Williams
6987,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,11.96,2,0,2.99,Kelly Williams
6988,CA-2018-116526,9/1/2018,JA-15970,Consumer,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,26.4,5,0,12.672,Kelly Williams
6989,CA-2019-158561,11/11/2019,BB-11545,Corporate,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,1158.12,5,0.2,130.2885,Cassandra Brandow
6990,CA-2019-165099,12/11/2019,DK-13375,Consumer,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,1.392,2,0.8,-3.7584,Kelly Williams
6991,CA-2017-109386,11/8/2017,RH-19600,Consumer,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,44.43,3,0,18.6606,Cassandra Brandow
6992,CA-2017-109386,11/8/2017,RH-19600,Consumer,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,226.2,5,0,58.812,Cassandra Brandow
6993,CA-2017-109386,11/8/2017,RH-19600,Consumer,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,186.54,3,0,41.0388,Cassandra Brandow
6994,CA-2017-109386,11/8/2017,RH-19600,Consumer,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,265.86,7,0,79.758,Cassandra Brandow
6995,CA-2017-109386,11/8/2017,RH-19600,Consumer,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,27.9,5,0,6.975,Cassandra Brandow
6996,CA-2017-166800,11/19/2017,AG-10300,Corporate,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,31.08,4,0,8.3916,Anna Andreadi
6997,CA-2019-117443,12/23/2019,JB-15400,Corporate,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,13.84,4,0.8,-22.144,Kelly Williams
6998,CA-2019-117443,12/23/2019,JB-15400,Corporate,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,175.872,4,0.2,63.7536,Kelly Williams
6999,US-2018-134369,9/16/2018,BC-11125,Home Office,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,12.96,2,0,6.3504,Anna Andreadi
7000,CA-2019-123687,5/26/2019,KC-16675,Corporate,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,208.44,3,0,62.532,Cassandra Brandow
7001,CA-2019-123687,5/26/2019,KC-16675,Corporate,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,25.76,2,0,0.7728,Cassandra Brandow
7002,CA-2017-104871,3/30/2017,DR-12940,Home Office,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,366.744,4,0.3,-110.0232,Kelly Williams
7003,CA-2016-133158,8/19/2016,DW-13195,Corporate,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,289.24,7,0,26.0316,Anna Andreadi
7004,CA-2016-133158,8/19/2016,DW-13195,Corporate,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,69.456,2,0.2,22.5732,Anna Andreadi
7005,CA-2016-126333,12/23/2016,ME-18010,Corporate,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,5.184,1,0.2,1.8144,Kelly Williams
7006,CA-2017-141740,11/1/2017,JF-15490,Consumer,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,205.164,2,0.1,13.6776,Chuck Magee
7007,CA-2016-119466,12/15/2016,SP-20860,Corporate,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,8.544,2,0.6,-7.476,Kelly Williams
7008,CA-2017-154823,8/21/2017,KN-16390,Corporate,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,12.828,2,0.7,-8.9796,Chuck Magee
7009,CA-2017-154823,8/21/2017,KN-16390,Corporate,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,598.458,3,0.3,-42.747,Chuck Magee
7010,CA-2017-154823,8/21/2017,KN-16390,Corporate,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,25.984,1,0.2,-3.8976,Chuck Magee
7011,US-2016-135881,5/23/2016,GT-14710,Consumer,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,17.96,5,0.2,5.837,Chuck Magee
7012,US-2016-135881,5/23/2016,GT-14710,Consumer,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,5.04,2,0,0.1512,Chuck Magee
7013,US-2016-135881,5/23/2016,GT-14710,Consumer,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,208.16,1,0,56.2032,Chuck Magee
7014,CA-2019-141201,12/9/2019,DB-12910,Home Office,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,148.257,3,0.15,15.6978,Anna Andreadi
7015,CA-2016-114790,3/11/2016,FM-14215,Corporate,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,146.76,3,0,38.1576,Cassandra Brandow
7016,CA-2016-114790,3/11/2016,FM-14215,Corporate,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,32.96,2,0,14.1728,Cassandra Brandow
7017,CA-2016-114790,3/11/2016,FM-14215,Corporate,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,587.97,3,0,164.6316,Cassandra Brandow
7018,CA-2016-114790,3/11/2016,FM-14215,Corporate,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,14.94,3,0,7.0218,Cassandra Brandow
7019,US-2018-154256,6/23/2018,SM-20005,Consumer,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,25.83,7,0,12.1401,Chuck Magee
7020,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,15.552,3,0.2,5.4432,Anna Andreadi
7021,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,OFF-SU-10004661,Office Supplies,Supplies,6.8,1,0.2,0.51,Anna Andreadi
7022,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,FUR-FU-10003274,Furniture,Furnishings,4.224,3,0.2,1.2672,Anna Andreadi
7023,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,TEC-PH-10000149,Technology,Phones,143.64,9,0.2,10.773,Anna Andreadi
7024,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,OFF-PA-10000019,Office Supplies,Paper,31.104,6,0.2,10.8864,Anna Andreadi
7025,CA-2016-124737,8/23/2016,AP-10915,Consumer,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,223.056,9,0.2,69.705,Anna Andreadi
7026,US-2019-101840,2/6/2019,SP-20545,Corporate,New York City,New York,10024,East,TEC-PH-10002538,Technology,Phones,227.46,6,0,65.9634,Chuck Magee
7027,US-2019-101840,2/6/2019,SP-20545,Corporate,New York City,New York,10024,East,OFF-BI-10000279,Office Supplies,Binders,46.24,4,0.2,15.606,Chuck Magee
7028,CA-2019-131653,1/29/2019,RD-19585,Consumer,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,5.22,2,0,2.4012,Chuck Magee
7029,US-2018-157840,12/20/2018,MC-17575,Consumer,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,33.9,5,0,15.594,Kelly Williams
7030,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,OFF-ST-10002562,Office Supplies,Storage,28.14,3,0,7.8792,Chuck Magee
7031,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,36,2,0,6.48,Chuck Magee
7032,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,OFF-AR-10003373,Office Supplies,Art,92.94,3,0,25.0938,Chuck Magee
7033,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,FUR-CH-10003774,Furniture,Chairs,245.646,3,0.1,8.1882,Chuck Magee
7034,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,OFF-BI-10001510,Office Supplies,Binders,55.008,3,0.2,17.19,Chuck Magee
7035,CA-2018-145548,11/11/2018,EB-13750,Corporate,New York City,New York,10011,East,OFF-BI-10004236,Office Supplies,Binders,35.232,3,0.2,11.4504,Chuck Magee
7036,CA-2019-119494,11/9/2019,JE-15610,Corporate,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,523.392,3,0.2,52.3392,Anna Andreadi
7037,CA-2016-124618,5/2/2016,CS-11860,Consumer,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,479.984,2,0.2,89.997,Cassandra Brandow
7038,CA-2019-161970,9/22/2019,PB-19105,Consumer,Smyrna,Georgia,30080,South,OFF-PA-10004255,Office Supplies,Paper,12.96,2,0,6.2208,Cassandra Brandow
7039,CA-2019-161970,9/22/2019,PB-19105,Consumer,Smyrna,Georgia,30080,South,OFF-AR-10003896,Office Supplies,Art,17.94,3,0,6.4584,Cassandra Brandow
7040,CA-2019-103443,12/17/2019,AT-10735,Consumer,New York City,New York,10009,East,OFF-ST-10002276,Office Supplies,Storage,166.72,2,0,41.68,Chuck Magee
7041,CA-2019-103443,12/17/2019,AT-10735,Consumer,New York City,New York,10009,East,OFF-BI-10001617,Office Supplies,Binders,24.816,3,0.2,8.3754,Chuck Magee
7042,CA-2019-103443,12/17/2019,AT-10735,Consumer,New York City,New York,10009,East,FUR-FU-10000308,Furniture,Furnishings,124.36,2,0,27.3592,Chuck Magee
7043,US-2019-165358,7/18/2019,SV-20365,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,599.97,5,0.4,69.9965,Chuck Magee
7044,US-2019-165358,7/18/2019,SV-20365,Consumer,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002647,Furniture,Chairs,198.744,4,0.3,-14.196,Chuck Magee
7045,US-2019-165358,7/18/2019,SV-20365,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,9.184,2,0.2,1.148,Chuck Magee
7046,CA-2018-160136,11/3/2018,PJ-18835,Corporate,Dallas,Texas,75217,Central,OFF-PA-10002160,Office Supplies,Paper,9.248,2,0.2,3.3524,Kelly Williams
7047,CA-2016-150581,4/8/2016,NM-18445,Home Office,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,99.592,1,0.2,2.4898,Anna Andreadi
7048,CA-2016-150581,4/8/2016,NM-18445,Home Office,Concord,California,94521,West,TEC-AC-10001908,Technology,Accessories,399.96,4,0,139.986,Anna Andreadi
7049,CA-2018-119515,8/14/2018,TR-21325,Consumer,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,15.552,3,0.2,5.4432,Cassandra Brandow
7050,CA-2016-141355,9/25/2016,BF-11005,Home Office,Aurora,Colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,14.576,2,0.2,2.3686,Anna Andreadi
7051,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,209.6,5,0.2,68.12,Anna Andreadi
7052,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,23.32,2,0,6.0632,Anna Andreadi
7053,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,30.98,1,0,13.941,Anna Andreadi
7054,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,119.96,4,0,25.1916,Anna Andreadi
7055,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,363.92,5,0.2,-31.843,Anna Andreadi
7056,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,35.808,3,0.2,11.19,Anna Andreadi
7057,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,122.688,9,0.2,39.8736,Anna Andreadi
7058,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,892.136,7,0.2,111.517,Anna Andreadi
7059,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,50.22,3,0,2.0088,Anna Andreadi
7060,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,83.42,2,0,24.1918,Anna Andreadi
7061,CA-2018-165330,12/11/2018,WB-21850,Consumer,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,5.872,2,0.2,2.1286,Anna Andreadi
7062,CA-2017-132633,2/3/2017,KH-16630,Corporate,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,12.144,3,0.2,4.0986,Anna Andreadi
7063,CA-2018-157742,12/29/2018,KL-16645,Consumer,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,27.792,3,0.2,10.422,Anna Andreadi
7064,CA-2019-127712,8/31/2019,MG-17890,Home Office,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,6.208,2,0.2,0.6984,Anna Andreadi
7065,CA-2019-169474,2/4/2019,JF-15355,Consumer,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,32.67,3,0,8.4942,Chuck Magee
7066,CA-2016-106726,12/6/2016,RS-19765,Corporate,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,1261.33,7,0,327.9458,Anna Andreadi
7067,CA-2018-147473,5/30/2018,NL-18310,Home Office,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,38.88,6,0,18.6624,Anna Andreadi
7068,CA-2018-114209,5/21/2018,AS-10285,Corporate,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,1.964,2,0.8,-3.2406,Kelly Williams
7069,CA-2018-114209,5/21/2018,AS-10285,Corporate,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,82.656,9,0.2,30.996,Kelly Williams
7070,CA-2016-141901,8/9/2016,GM-14500,Consumer,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,5.98,1,0,2.691,Anna Andreadi
7071,CA-2018-164490,9/5/2018,SU-20665,Home Office,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,9.248,2,0.2,3.3524,Kelly Williams
7072,CA-2018-112256,7/23/2018,CK-12205,Consumer,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,4.448,2,0.2,0.3336,Kelly Williams
7073,CA-2018-112256,7/23/2018,CK-12205,Consumer,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,5.184,1,0.2,1.8144,Kelly Williams
7074,CA-2018-112256,7/23/2018,CK-12205,Consumer,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,175.92,5,0.2,15.393,Kelly Williams
7075,CA-2018-112256,7/23/2018,CK-12205,Consumer,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,4.752,4,0.8,-8.316,Kelly Williams
7076,CA-2018-112256,7/23/2018,CK-12205,Consumer,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,13.344,2,0.2,1.0008,Kelly Williams
7077,CA-2018-167416,5/12/2018,JM-15580,Consumer,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,54.9,5,0,26.901,Anna Andreadi
7078,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,22.911,7,0.7,-17.5651,Cassandra Brandow
7079,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,309.456,9,0.2,34.8138,Cassandra Brandow
7080,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,19.456,4,0.2,3.4048,Cassandra Brandow
7081,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,472.518,3,0.4,-149.6307,Cassandra Brandow
7082,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,1012.68,3,0.2,303.804,Cassandra Brandow
7083,CA-2018-106950,9/2/2018,JE-15715,Consumer,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,17.22,5,0.7,-12.628,Cassandra Brandow
7084,CA-2019-118724,7/21/2019,AR-10825,Corporate,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,3.52,2,0,1.6896,Anna Andreadi
7085,CA-2019-118724,7/21/2019,AR-10825,Corporate,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,1626.192,9,0.2,121.9644,Anna Andreadi
7086,CA-2019-112004,9/25/2019,AH-10075,Corporate,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,8.595,5,0.7,-6.303,Chuck Magee
7087,CA-2019-112004,9/25/2019,AH-10075,Corporate,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,190.896,2,0.2,-42.9516,Chuck Magee
7088,US-2019-143175,8/3/2019,GA-14515,Consumer,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,99.87,3,0,23.9688,Anna Andreadi
7089,CA-2017-105844,10/25/2017,JF-15415,Consumer,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,79.36,4,0,23.808,Anna Andreadi
7090,CA-2019-118864,6/15/2019,KH-16690,Corporate,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,119.96,1,0.2,7.4975,Anna Andreadi
7091,CA-2017-119480,1/9/2017,CC-12685,Consumer,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,106.32,3,0,49.9704,Cassandra Brandow
7092,CA-2017-119480,1/9/2017,CC-12685,Consumer,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,163.44,3,0,45.7632,Cassandra Brandow
7093,CA-2017-119480,1/9/2017,CC-12685,Consumer,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,42.76,2,0,11.1176,Cassandra Brandow
7094,CA-2017-119480,1/9/2017,CC-12685,Consumer,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,51.55,5,0,24.2285,Cassandra Brandow
7095,US-2017-153374,2/9/2017,JF-15565,Consumer,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,479.952,6,0.2,89.991,Kelly Williams
7096,CA-2018-101980,8/19/2018,RP-19390,Consumer,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,146.688,6,0.2,55.008,Chuck Magee
7097,CA-2018-101980,8/19/2018,RP-19390,Consumer,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,276.784,2,0.2,89.9548,Chuck Magee
7098,CA-2018-101980,8/19/2018,RP-19390,Consumer,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,25.32,5,0.2,9.1785,Chuck Magee
7099,CA-2019-144596,11/6/2019,CD-11980,Consumer,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,318.96,9,0,149.9112,Chuck Magee
7100,CA-2017-124933,12/26/2017,DF-13135,Consumer,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,212.64,6,0,99.9408,Chuck Magee
7101,CA-2016-159625,11/23/2016,SM-20005,Consumer,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,23.472,3,0.2,8.802,Anna Andreadi
7102,CA-2018-144337,8/1/2018,SG-20890,Corporate,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,19.648,2,0.2,6.6312,Kelly Williams
7103,CA-2016-117478,9/21/2016,LH-16750,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,6.57,3,0.7,-5.037,Chuck Magee
7104,CA-2019-147410,9/4/2019,EJ-14155,Consumer,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,421.1,2,0,105.275,Anna Andreadi
7105,CA-2019-128944,6/19/2019,KH-16330,Corporate,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,760.116,6,0.3,-43.4352,Chuck Magee
7106,CA-2019-128944,6/19/2019,KH-16330,Corporate,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,38.784,3,0.2,7.272,Chuck Magee
7107,CA-2019-128944,6/19/2019,KH-16330,Corporate,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,122.328,9,0.2,1.5291,Chuck Magee
7108,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,25.98,2,0,0.7794,Chuck Magee
7109,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,3.28,2,0,1.476,Chuck Magee
7110,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,459.88,4,0,13.7964,Chuck Magee
7111,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,7.76,2,0,2.2504,Chuck Magee
7112,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,71.96,2,0,17.99,Chuck Magee
7113,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,54.9,5,0,15.372,Chuck Magee
7114,CA-2018-109666,4/19/2018,KM-16720,Consumer,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,9.28,2,0.2,3.248,Chuck Magee
7115,US-2018-102239,5/5/2018,LW-16990,Corporate,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,1685.88,6,0,320.3172,Anna Andreadi
7116,US-2018-102239,5/5/2018,LW-16990,Corporate,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,5.728,2,0.2,2.0048,Anna Andreadi
7117,CA-2016-143168,10/18/2016,IG-15085,Consumer,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,61.96,2,0,27.882,Anna Andreadi
